8421,8325,"P.O. Box 22","El Damazin","Sudan", 
8421,8326,,"El Fau","Sudan", 
8421,8327,"P.O. Box 182","El Gadaref","Sudan", 
8421,8328,"P.O. Box 1","El Hawata","Sudan", 
8421,8329,"P.O. Box 8","El Nuhud","Sudan", 
8421,8330,"P.O. Box 412","El Obeid","Sudan", 
8421,8331,"P.O. Box 45153","El Suk Elarabi","Sudan", 
8421,8332,"P.O. Box 1174, Gamhoria Avenue","Khartoum","Sudan", 
8421,8333,"P.O. Box 1694, El Suk Elafrangi","Khartoum","Sudan", 
8421,8334,"P.O. Box 384","Khartoum","Sudan", 
8421,8335,"P.O. Box 86, Industrial Area","Khartoum","Sudan", 
8421,8336,"P.O. Box 8127","Khartoum","Sudan", 
8421,8337,"P.O. Box 899","Omdurman","Sudan", 
8421,8338,,"Wad Madani","Sudan", 
8421,8339,"P.O. Box 36","New Halfa","Sudan", 
8421,8340,"P.O Box 570","Port Sudan","Sudan", 
8422,9341,"Calle Oficios No. 410 e/Luz y Acosta, La Habana Vieja","Habana","Cuba", 
8422,9342,"Anillo del Puerto e/Pote y Linea del Ferrocarril, La Habana Vieja","Habana","Cuba", 
8422,9343,"Oficios 104 Havana Vieja","Havana","Cuba", 
8422,9344,"Oficina 7, Edificio Senorial, Calle 50 Apartado 31","Panama City 5","Panama", 
8423,9362,"Carrera 23 No. 37-39 of. 202","Bogota","Colombia", 
8425,9364,"Calle 8 No. 31-03","Cali","Colombia", 
8425,9365,"Calle 28 No. 22-25/27/39","Bucaramanga","Colombia", 
8425,9366,"Carrera 49B No. 75-63 Local 2","Barranquilla","Colombia", 
8426,9367,"Carrera 14 No. 35B Esquina","Barranquilla","Colombia", 
8426,9368,"Carrera 48 No. 76-49","Barranquilla","Colombia", 
8426,9369,"Via 40 No. 71-197 Bodega 504","Barranquilla","Colombia", 
8427,9370,"Carrera 24 No. 4-19","Bogota","Colombia", 
8428,9371,"Calle 54 No. 22-50","Bucaramanga","Colombia", 
8428,9372,"Carrera 13A No. 28-38 of. 215","Bogota","Colombia", 
8428,9373,"Carrera 27 No. 47A-06","Bogota","Colombia", 
8429,9374,"Calle 13 No. 27-39 Int. 4","Bogota","Colombia", 
8429,9375,"Carrera 42C No. 22C-36","Bogota","Colombia", 
8431,9377,"Calle 17 Norte No. 3N-16","Cali","Colombia", 
8439,9407,"c/o LITOPHARMA","Barranquilla","Colombia", 
8440,9408,"Calle 22B No. 56-63","Bogota","Colombia", 
8440,9409,"Calle 44 No. 17-44","Bogota","Colombia", 
8440,9410,"Carrera 6 No. 11-43 of. 505","Cali","Colombia", 
8440,9411,"Carrera 23 No. 37-39 of. 202","Bogota","Colombia", 
8446,9424,"c/o VILLARO LTDA.","Bogota","Colombia", 
8447,9425,"c/o SU SERVICIO SOCIEDAD LTDA.","Barranquilla","Colombia", 
8476,9442,"Calle 69 No. 10A-53 of. 502","Bogota","Colombia", 
8480,9450,"c/o CAJA SOLIDARIA","Bogota","Colombia", 
8480,9451,"c/o COPSERVIR LTDA.","Bogota","Colombia", 
8485,9462,"c/o ARCA DISTRIBUCIONES LTDA.","Bogota","Colombia", 
8485,9463,"c/o COOPERATIVA DE TRABAJO ASOCIADO ACTIVAR","Bogota","Colombia", 
8512,9541,"Calle 12 No. 5-07 of. 301","Neiva","Colombia", 
8512,9542,"Calle 17A No. 28A-43","Bogota","Colombia", 
8512,9543,"Carrera 42C No. 22C-36","Bogota","Colombia", 
8513,9544,"Calle 80 No. 37-30","Bogota","Colombia", 
8515,9546,"Carrera 32 No. 25-71","Bogota","Colombia", 
8516,9547,"Calle 72 No. 48-60 Local 1A Centro Ejecutivo Kathand","Barranquilla","Colombia", 
8516,9548,"Calle 72 No. 48-60 Local 1B","Barranquilla","Colombia", 
8516,9549,"Carrera 3 Sur No. 43-62","Barranquilla","Colombia", 
8517,9550,"Calle 15 No. 31-99 Bodega 5 Parque Industrial Acerosa","Yumbo","Colombia", 
8517,9551,"Carrera 26 No. 62-42","Bogota","Colombia", 
8517,9552,"Diag. 57A No. 24-84","Bogota","Colombia", 
8518,9553,"Carrera 33 No. 48-95 of. 205","Bucaramanga","Colombia", 
8519,9554,"Carrera 28 No. 11-65/67 of. 717 Centro Comercial Ricaurte","Bogota","Colombia", 
8520,9555,"Calle 15 No. 4-43 of. 250","Cali","Colombia", 
8520,9556,"Calle 70 Sur No. 83-88","Bogota","Colombia", 
8520,9557,"Carrera 32 No. 25-71","Bogota","Colombia", 
8521,9558,"Calle 50 No. 41-84","Barranquilla","Colombia", 
8521,9559,"Calle 67 No. 47-03","Cartagena","Colombia", 
8521,9560,"Calle 76 No. 45-19 Local 1B","Barranquilla","Colombia", 
8523,9562,"Calle 69 No. 10A-53 of. 505","Bogota","Colombia", 
8523,9563,"Carrera 31 No. 23A-68","Bogota","Colombia", 
8531,9583,"c/o FARMALIDER S.A.","Cali","Colombia", 
8535,9592,"c/o DISFOGEN LTDA.","Bogota","Colombia", 
8591,9754,,,, 
8592,9753,"B/P: 1652","Moroni","Comoros", 
8593,10138,"201 E. Cherry Street, Suite D","Columbia, MO 65205","United States", 
8594,9818,"House Number 27, Block Number 29, Manishia District","Khartoum","Sudan", 
8594,9819,"P.O. Box 3372","Khartoum","Sudan", 
8595,9820,,,, 
8596,9821,,,, 
8597,9823,,"Amman","Jordan", 
8598,10074,,,"Ireland", 
8599,9825,"Carrera 30 No. 90-82","Bogota","Colombia", 
8599,9826,"c/o INTERCONTINENTAL DE AVIACION","S.A.",, 
8599,9827,"c/o COMERCIALIZADORA ANDINA BRASILERA S.A.","Bogota","Colombia", 
8599,9828,"c/o INDUSTRIAL MINERA Y PECUARIA S.A.","Bogota","Colombia", 
8599,9829,"c/o LA FRONTERA UNION GALVEZ Y CIA S EN C","Bogota","Colombia", 
8600,9830,"Carrera 53 No. 35-35","Bogota","Colombia", 
8600,9831,"c/o INTERCONTINENTAL DE AVIACION S.A.","Bogota","Colombia", 
8600,9832,"c/o AEROVIAS ATLANTICO LTDA. AEROATLANTICO LTDA.","Baranquilla","Colombia", 
8600,9833,"c/o ASOCIACION TURISTICA INTERNACIONAL S.C.S.","Bogota","Colombia", 
8600,9834,"c/o CIA CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.","Bogota","Colombia", 
8600,9835,"c/o GREEN ISLAND S.A.","Bogota","Colombia", 
8600,9836,"c/o INTERCONTINENTAL DE FINANCIACION AEREA  S.A.","Bogota","Colombia", 
8600,9837,"c/o INVERSIONES Y COMERCIALIZADORA INCOM LTDA.","Cali","Colombia", 
8600,9838,"c/o LARGO LEASING LTD.","George Town","Cayman Islands", 
8600,9839,"c/o TRANS PACIFIC WORLD LEASING LIMITED","Port Vila","Vanuatu", 
8730,10075,"Avenida El Dorado Entrada 2 Int. 6","Bogota","Colombia", 
8731,10076,"Transversal 9C No. 130C-26 Ofc. 401","Bogota","Colombia", 
8732,10077,"Avenida El Dorado Entrada 2 Int. 6","Bogota","Colombia", 
8733,10078,"Aeropuerto Int. Ernesto Cortisoz Hangar 1","Barranquilla Atlantico","Colombia", 
8734,10079,"Carrera 35 No. 53-53","Bogota","Colombia", 
8735,10080,"Avenida El Dorado Entrada 2 Int. 6","Bogota","Colombia", 
8736,10081,"Carrera 30 No. 90-82","Bogota","Colombia", 
8737,10082,"Tranversal 13A No. 118A-45 Ofc. 301","Bogota","Colombia", 
8738,10083,"Avenida El Dorado Entrada 2 Int. 6","Bogota","Colombia", 
8739,10084,"Carrera 30 No. 90-82B La Castellana","Bogota","Colombia", 
8740,10085,"Avenida El Dorado Entrada 2 Int. 6","Bogota","Colombia", 
8741,10086,"Calle 12 No. 4-63","Cali","Colombia", 
8742,10087,"Carrera 30 No. 90-82","Bogota","Colombia", 
8743,10088,"c/o T.R.C. Corporate Services Limited P.O. Box 1982","George Town","Cayman Islands", 
8744,10089,"First Floor International Building, Kumul Highway","Port Vila","Vanuatu", 
8744,10090,"P.O. Box 213","Port Vila","Vanuatu", 
8745,10091,"Carrera 15 No. 127A-33 Apt. 605","Bogota","Colombia", 
8745,10092,"Avenida El Logo Calle Chiminangos Casa No. 3","Cali","Colombia", 
8745,10093,"c/o INTERCONTINENTAL DE AVIACION S.A.","Bogota","Colombia", 
8745,10094,"c/o DESARROLLOS AGROINDUSTRIALES S.A.","Bogota","Colombia", 
8745,10095,"c/o ACCIRENT S.A.","Bogota","Colombia", 
8746,10096,"Calle Culiacan 101 Int. 702 Col. La Condesa","Mexico City","Mexico", 
8746,10097,"Calle Auehuetes No. 1320 Col. Lomas de Tecamachalco","Mexico City","Mexico", 
8746,10098,"c/o AEROCOMERCIAL ALAS DE COLOMBIA","Bogota","Colombia", 
8750,10112,"Carrera 35 No. 53-53","Bogota","Colombia", 
8750,10113,"c/o INTERCONTINENTAL DE AVIACION S.A.","Bogota","Colombia", 
8750,10114,"c/o INTERCONTINENTAL DE FINANCIACION AEREA  S.A.","Bogota","Colombia", 
8750,10115,"c/o GREEN ISLAND S.A.","Bogota","Colombia", 
8752,10118,"Avenida 0 No. 10-38","Cucuta, Norte de Santander","Colombia", 
8752,10119,"c/o INTERCONTINENTAL DE AVIACION S.A.","Bogota","Colombia", 
8752,10120,"c/o ACCIRENT S.A.","Bogota","Colombia", 
8759,10139,,,, 
8761,10142,"Gral. Gomez #105 e/ Maceo e Independencia","Camaguey","Cuba", 
8761,10143,"Calle 29 #5218 e/ 52 y 54 Edif. Cimex","Cienfuegos","Cuba", 
8761,10144,"Libertad s/n, e/ Honorato del Castillo y Maceo","Ciego de Avila","Cuba", 
8761,10145,"Calle 6 #408 esq. 3ra. Ave. Miramar Playa","La Habana","Cuba", 
8761,10146,"Edif. Las Novedades altos Ave. Frank Pais e/ Segunda y Aven. Figueredo. Rpto. Jesus Menendez. Bayamo","Granma","Cuba", 
8761,10147,"Crombet s/n e/ Los Maceos y Moncada","Guantanamo","Cuba", 
8761,10148,"Frexes #216 e/ Maceo y Martires","Holguin","Cuba", 
8761,10149,"Ave. 1ro. De Mayo s/n. Moa","Holguin","Cuba", 
8761,10150,"Vicente Garcia #28 e/ Julian Santana y Francisco Vega, Tienda La Nueva","Las Tunas","Cuba", 
8761,10151,"Calle 40 esq. Playa. Varadero","Matanzas","Cuba", 
8761,10152,"Calle Ayuntamiento e/ Medio y Rio","Matanzas","Cuba", 
8761,10153,"Gerardo Medina #633","Pinar del Rio","Cuba", 
8761,10154,"Independencia #171 Sur, altos","Sancti Spiritus","Cuba", 
8761,10155,"Felix Pena #565 e/ Jose A. Saco y Aguilera","Santiago de Cuba","Cuba", 
8761,10156,"Carretera Central Km. 298 Banda Esperanza","Villa Clara","Cuba", 
8761,10157,"Calle 39 e/ 30 y 32 Altos del Servi Cupet 'El parque'","Isla de la Juventud","Cuba", 
8778,10231,"Carrera 7 No. 34-341 Bodega 3","Cali","Colombia", 
8779,10233,"Calle Elida Diez. Nuevo Reparto El Carme Edif. Milena No. 1","Panama City","Panama", 
8791,10259,"c/o A G REPRESENTACIONES LTDA.","Cali","Colombia", 
8793,10264,"c/o FARFALLA INVESTMENT S.A.","Panama City","Panama", 
8793,10265,"c/o PREMIER SALES S.A.",,"Panama", 
8796,10271,"c/o VALORCORP S.A.","Bogota","Colombia", 
8800,10285,,,, 
8801,10286,,,, 
8802,10287,,,, 
8803,10288,,,, 
8804,10289,,,, 
8805,10290,,,, 
8806,10292,"Ellen L. Skelton Building, 4th Floor, Fishers Estate, P.O. Box 3820","Road Town, Tortola","Virgin Islands, British", 
8806,10293,"P.O. Box 24258","London, England SE9 1WS","United Kingdom", 
8806,10294,"Hotel Acuario, Suite 3511, Marina Hemingway, Santa Fe, Playa","Havana","Cuba", 
8806,10296,"Hotel Acuario, Suite 3541, Marina Hemingway, Santa Fe, Playa","Havana","Cuba", 
8806,10297,"Hotel Acuario, Suite 3542, Marina Hemingway, Santa Fe, Playa","Havana","Cuba", 
8806,10298,"Hotel Viejo y el Mar, Suite 6005, Marina Hemingway, Playa","Havana","Cuba", 
8806,10299,"Calle 12 y Mar","Varadero Matanzas","Cuba", 
8806,10300,"Calle Ramon Pino, No. 4, 38650, Los Cristianos, Arona","Tenerife","Spain", 
8807,10301,,,, 
8808,10305,,"London","United Kingdom", 
8809,10307,"2 Helmi Kutbi Street","Jeddah","Saudi Arabia", 
8811,10314,"Kralja Alfonsa XIII, Number 1","Banja Luka 78000","Bosnia and Herzegovina", 
8812,10326,"12 Pop Lukina","Belgrade","Serbia", 
8813,10318,"12 Pop Lukina","Belgrade","Serbia", 
8814,10319,,,, 
8815,10320,,,, 
8816,10321,,,, 
8817,10322,,,, 
8818,10323,,,, 
8819,10324,,,, 
8856,10448,"Ave. Las Conchas 643, Colonia Playas de Tijuana Secc. Coronado","Tijuana, Baja California CP 22200","Mexico", 
8856,10449,"Pso. Centenario 9971, Colonia Zona Urbana Rio Tijuana","Tijuana, Baja California CP 22320","Mexico", 
8856,10450,"c/o MULTISERVICIOS SIGLO, S.A. DE C.V.","Tijuana, Baja California","Mexico", 
8859,10460,"BM Box: MIRA","London WC1N 3XX","United Kingdom", 
8859,11529,"21 Blackstone Road","London NW2 6DA","United Kingdom", 
8859,11557,"Safiee Suite, EBC House, Townsend Lane","London NW9 8LL","United Kingdom", 
8860,10463,"Block Four, Street 13, House # 179","Kuwait City, Al-Riqqa area","Kuwait", 
8863,10472,"Rosehall Main Road","Rosehall","Jamaica", 
8864,10471,"Rosehall Main Road","Rosehall","Jamaica", 
8865,10469,"Tropigala Night Club, Ironshore","Montego Bay","Jamaica", 
8865,10470,"Rosehall Main Road","Rosehall","Jamaica", 
8866,10467,"1137 Sugar Mill Road","Montego Bay","Jamaica", 
8866,10468,"Rosehall Main Road","Rosehall","Jamaica", 
8867,10473,,,, 
8868,11527,"Damascus",,"Syria", 
8871,10512,"Carrera 65 No. 14C-90, Casa 65","Cali","Colombia", 
8871,10513,"c/o COMPANIA AGROPECUARIA DEL SUR LTDA.","Bogota","Colombia", 
8871,10514,"c/o INVERSIONES AGROINDUSTRIALES DEL OCCIDENTE LTDA.","Bogota","Colombia", 
8871,13221,"c/o CAMACHO VALLEJO ASESORES E.U.","Cali","Colombia", 
8872,10508,"Carrera 18C No. 149-33, Apt. 309","Bogota","Colombia", 
8872,10509,"c/o COMPANIA AGROPECUARIA DEL SUR LTDA.","Bogota","Colombia", 
8872,10510,"c/o INVERSIONES AGROINDUSTRIALES DEL OCCIDENTE LTDA.","Bogota","Colombia", 
8872,10511,"c/o COLOMBO ANDINA COMERCIAL COALSA LTDA.","Bogota","Colombia", 
8872,10848,"c/o AGRONILO S.A.","Toro, Valle","Colombia", 
8872,10849,"c/o ALMACAES S.A.","Bogota","Colombia", 
8872,10850,"c/o BLACKMORE INVESTMENTS A.V.V.","Oranjestad","Aruba", 
8872,10851,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8872,10852,"c/o G.L.G. S.A.","Bogota","Colombia", 
8872,10853,"c/o ILOVIN S.A.","Bogota","Colombia", 
8872,10854,"c/o JOSAFAT S.A.","Tulua, Valle","Colombia", 
8872,10855,"c/o RAMAL S.A.","Bogota","Colombia", 
8872,13227,"c/o CANADUZ S.A.","Cali","Colombia", 
8872,13228,"c/o COPORACION HOTELERA DEL CARIBE LIMITADA","San Andres, Providencia","Colombia", 
8872,13229,"c/o KUTRY MANAGEMENT INC.","Panama City","Panama", 
8872,13230,"c/o TARRITOS S.A.","Cali","Colombia", 
8876,10479,"Carrera 26 No. 29-75","Tulua","Colombia", 
8876,10480,"c/o COMPANIA AGROPECUARIA DEL SUR LTDA.","Bogota","Colombia", 
8876,10481,"c/o DIMABE LTDA.","Bogota","Colombia", 
8876,10482,"c/o INVERSIONES AGROINDUSTRIALES DEL OCCIDENTE LTDA.","Bogota","Colombia", 
8876,10483,"c/o COLOMBO ANDINA COMERCIAL COALSA LTDA.","Bogota","Colombia", 
8877,10478,"Diagonal 127A No. 30-25","Bogota","Colombia", 
8878,10477,"Carrera 14 No. 95-47, Ofc.201","Bogota","Colombia", 
8879,10476,"Calle 114A No. 11A-40, Apt. 302","Bogota","Colombia", 
8880,10475,"Calle 114A No. 11A-40, Apt. 302","Bogota","Colombia", 
8881,11526,"Damascus",,"Syria", 
8882,10520,"Harasta Homs Highway, PO Box 241","Damascus","Syria", 
8882,10521,"Harsta Hams Road, PO Box 291","Damascus","Syria", 
8883,10523,"Al-Dawar Street","Bludan","Syria", 
8883,10524,,"Damascus","Syria", 
8883,10525,,"Mosul","Iraq", 
8883,10526,,"Wadi al-Hawi","Iraq", 
8883,10527,,"Dubai","United Arab Emirates", 
8883,10528,,"Al-Hasaka","Syria", 
8884,10530,,"Suwaylah","Jordan", 
8885,10531,,,, 
8886,10532,,,, 
8890,10537,"Calle 14 No. 4-123","La Union, Valle","Colombia", 
8890,10538,"Corregimiento El Bohio Finca El Nilo","Toro, Valle","Colombia", 
8890,10539,"Establecimientos Corabastos Bodega Reina Puesto 35A","Bogota","Colombia", 
8890,10540,"Establecimientos Corabastos Bodega Reina Puesto 64A","Bogota","Colombia", 
8891,10542,"Factoria La Rivera","La Union, Valle","Colombia", 
8892,10544,"Avenida 15 No. 123-30, Local 1-13","Bogota","Colombia", 
8892,10545,"Carrera 65 No. 71-74","Barranquilla","Colombia", 
8892,10546,"Diagonal 127 No. 17-34 Piso 2","Bogota","Colombia", 
8893,10548,"Factoria La Rivera","La Union, Valle","Colombia", 
8894,10550,"L.G. Smith Blvd. 48","Oranjestad","Aruba", 
8894,10551,"P.O. Box 1060","Oranjestad","Aruba", 
8895,10553,"Apartado Aereo 20288","Cali","Colombia", 
8895,10554,"Calle 96 No. 11B-39","Bogota","Colombia", 
8895,10555,"Carrera 10 No. 31-01","Cali","Colombia", 
8895,10556,"Factoria La Rivera","La Union, Valle","Colombia", 
8895,10557,"Zona Industrial Los Mangos","Cali","Colombia", 
8896,10559,"Diagonal 127A No. 17-34","Bogota","Colombia", 
8897,10561,"Calle 15 No. 10-52","La Union, Valle","Colombia", 
8898,10563,"Factoria La Rivera","La Union, Valle","Colombia", 
8899,10565,"Factoria La Rivera","La Union, Valle","Colombia", 
8900,10567,"Apartado Aereo 250752","Bogota","Colombia", 
8900,10568,"Avenida 15 No. 123-30, Local 1-13","Bogota","Colombia", 
8900,10569,"Calle 53 No. 25-30","Bogota","Colombia", 
8900,10570,"Calle 164 No. 40-40","Bogota","Colombia", 
8900,10571,"Carrera 65 No. 71-74","Barranquilla","Colombia", 
8900,10572,"Centro Comercial Chipichape","Cali","Colombia", 
8900,10573,"Centro Comercial Galerias","Bogota","Colombia", 
8900,10574,"Centro Comercial Unicentro, Local 1-13","Bogota","Colombia", 
8900,10575,"Centro Comercial Unicentro, Local 209","Cali","Colombia", 
8900,10576,"Diagonal 127A No. 17-34 Piso 5","Bogota","Colombia", 
8901,10578,"Carrera 25 No. 8-78","Bogota","Colombia", 
8901,10579,"Factoria La Rivera","La Union, Valle","Colombia", 
8901,10580,"Via Roldanillo Finca La Palmera","La Union, Valle","Colombia", 
8902,10582,"Calle 28 No. 27-18","Tulua, Valle","Colombia", 
8903,10584,"Calle 28 No. 27-18","Tulua, Valle","Colombia", 
8904,10586,,"Higueronal Torti, Darien","Panama", 
8905,10588,"Carretera Oriental Km. 2 Via Barranquilla","Malambo, Atlantico","Colombia", 
8906,10590,"Avenida 15 No. 123-30, Local 1-13","Bogota","Colombia", 
8907,10592,"Carrera 92 No. 62-30","Bogota","Colombia", 
8908,10594,"Carrera 14 No. 14-56","La Union, Valle","Colombia", 
8908,10595,"Factoria La Rivera","La Union, Valle","Colombia", 
8909,10597,"Factoria La Rivera","La Union, Valle","Colombia", 
8910,10599,"Factoria La Rivera","La Union, Valle","Colombia", 
8911,10601,"Factoria La Rivera","La Union, Valle","Colombia", 
8912,10603,"Factoria La Rivera","La Union, Valle","Colombia", 
8913,10605,"Calle 28 No. 27-18","Tulua, Valle","Colombia", 
8914,10607,"Km. 1 Via a Roldanillo","La Union, Valle","Colombia", 
8914,10608,"Troncal Del Pacifico Km. 1","La Union, Valle","Colombia", 
8915,10610,"Calle 15 No. 10-52","La Union, Valle","Colombia", 
8916,10612,"Carrera 9 No. 9-46","Cali","Colombia", 
8917,10614,"Diagonal 127A No. 17-34 Piso 5","Bogota","Colombia", 
8918,10616,"Calle 15 No. 10-52","La Union, Valle","Colombia", 
8919,10618,"Calle 53 No. 25-30","Bogota","Colombia", 
8920,10620,"Factoria La Rivera","La Union, Valle","Colombia", 
8921,10622,"Calle 14 No. 4-123","La Union, Valle","Colombia", 
8921,10623,"Salida a la Victoria","La Union, Valle","Colombia", 
8923,10630,"Calle 142A No. 106A-21 apt. 302","Bogota","Colombia", 
8923,10631,"Carrera 100 No. 11-90 of. 403","Cali","Colombia", 
8923,10632,"c/o AGRONILO S.A.","Toro, Valle","Colombia", 
8923,10633,"c/o ARMAGEDON S.A.","La Union, Valle","Colombia", 
8923,10634,"c/o GAD S.A.","La Union, Valle","Colombia", 
8923,10635,"c/o INDUSTRIAS DEL ESPIRITU SANTO S.A.","Malambo, Atlantico","Colombia", 
8923,11517,"c/o FRUTAS DE LA COSTA S.A.","Malambo, Atlantico","Colombia", 
8923,13215,"c/o TARRITOS S.A.","Cali","Colombia", 
8923,13434,"c/o ASESORES CONSULTORES ASOCIADOS LTDA.","Cali","Colombia", 
8923,13435,"c/o CONSTRUCCIONES E INVERSIONES LTDA.","La Union, Valle","Colombia", 
8923,13436,"c/o FUNDACION CENTRO FRUTICOLA ANDINO","La Union, Valle","Colombia", 
8923,13437,"c/o WORLD WORKING COMERCIALIZADORA INTERNACIONAL S.A.","Cali","Colombia", 
8924,10637,"Calle 23 BN No. 5-37 of. 202","Cali","Colombia", 
8924,10638,"Carrera 37 No. 6-36","Cali","Colombia", 
8924,10639,"c/o AGRONILO S.A.","Toro, Valle","Colombia", 
8924,10640,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8924,10641,"c/o ILOVIN S.A.","Bogota","Colombia", 
8924,10642,"c/o JOSAFAT S.A.","Tulua, Valle","Colombia", 
8924,13217,"c/o AGROPECUARIA LINDARAJA S.A.","Cali","Colombia", 
8924,13218,"c/o CAMACHO VALLEJO ASESORES E.U.","Cali","Colombia", 
8924,13219,"c/o CANADUZ S.A.","Cali","Colombia", 
8924,13220,"c/o INVERSIONES BRASILAR S.A.","Bogota","Colombia", 
8926,10652,"Calle 14 No. 4-124","La Union, Valle","Colombia", 
8926,10653,"Factoria La Rivera","La Union, Valle","Colombia", 
8926,10654,"c/o CASA GRAJALES S.A.","La Union, Valle","Colombia", 
8926,10655,"c/o FREXCO S.A.","La Union, Valle","Colombia", 
8926,10656,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8926,10657,"c/o INVERSIONES SANTA CECILIA S.C.S.","La Union, Valle","Colombia", 
8926,10658,"c/o INVERSIONES SANTA MONICA LTDA.","La Union, Valle","Colombia", 
8926,13438,"c/o CONSTRUCCIONES E INVERSIONES LTDA.","La Union, Valle","Colombia", 
8926,13439,"c/o FUNDACION CENTRO FRUTICOLA ANDINO","La Union, Valle","Colombia", 
8927,10660,"c/o C.A.D. S.A.","Bogota","Colombia", 
8927,10661,"c/o G.L.G. S.A.","Bogota","Colombia", 
8927,10662,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8927,10663,"c/o ILOVIN S.A.","Bogota","Colombia", 
8927,10664,"c/o JOSAFAT S.A.","Tulua, Valle","Colombia", 
8927,10665,"c/o MACEDONIA LTDA.","La Union, Valle","Colombia", 
8927,10666,"c/o SALIM S.A.","La Union, Valle","Colombia", 
8927,10667,"c/o SALOME GRAJALES Y CIA. LTDA.","Bogota","Colombia", 
8927,13440,"c/o ASESORES CONSULTORES ASOCIADOS LTDA.","Cali","Colombia", 
8927,13441,"c/o CALI@TELE.COM LTDA.","Cali","Colombia", 
8927,13442,"c/o COMUNICACIONES ABIERTAS CAMARY LTDA.","Cali","Colombia", 
8927,13443,"c/o FUNDACION CENTRO FRUTICOLA ANDINO","La Union, Valle","Colombia", 
8927,13444,"c/o JEHOVA LTDA.","Tulua, Valle","Colombia", 
8928,10669,"c/o CASA GRAJALES S.A.","La Union, Valle","Colombia", 
8928,10670,"c/o FREXCO S.A.","La Union, Valle","Colombia", 
8928,10671,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8929,10673,"c/o C.A.D. S.A.","Bogota","Colombia", 
8929,10674,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8929,10675,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8930,10677,"Calle 14 No. 13-03","La Union, Valle","Colombia", 
8930,10678,"c/o AGRONILO S.A.","Toro, Valle","Colombia", 
8930,10679,"c/o ALMACAES S.A.","Bogota","Colombia", 
8930,10680,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8930,10681,"c/o CASA GRAJALES S.A.","La Union, Valle","Colombia", 
8930,10682,"c/o GAD S.A.","La Union, Valle","Colombia", 
8930,10683,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8930,10684,"c/o HOTEL LOS VINEDOS","La Union, Valle","Colombia", 
8930,10685,"c/o MACEDONIA LTDA.","La Union, Valle","Colombia", 
8930,10686,"c/o RAMAL S.A.","Bogota","Colombia", 
8930,10687,"c/o SALIM S.A.","La Union, Valle","Colombia", 
8930,11518,"c/o FRUTAS DE LA COSTA S.A.","Malambo, Atlantico","Colombia", 
8930,13226,"c/o TARRITOS S.A.","Cali","Colombia", 
8930,13445,"c/o FUNDACION CENTRO DE INVESTIGACION HORTIFRUTICOLA DE COLOMBIA","La Union, Valle","Colombia", 
8930,13446,"c/o JEHOVA LTDA.","Tulua, Valle","Colombia", 
8931,10689,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8931,10690,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8931,10691,"c/o HOTEL LOS VINEDOS","La Union, Valle","Colombia", 
8931,10692,"c/o SALIM S.A.","La Union, Valle","Colombia", 
8931,10693,"c/o TRANSPORTES DEL ESPIRITU SANTO S.A.","La Union, Valle","Colombia", 
8931,13447,"c/o JEHOVA LTDA.","Tulua, Valle","Colombia", 
8931,13448,"c/o FUNDACION CENTRO FRUTICOLA ANDINO","La Union, Valle","Colombia", 
8932,10695,"Carrera 15 No. 13-39","La Union, Valle","Colombia", 
8932,10696,"Carrera 10 Norte No. 31-01","Cali","Colombia", 
8932,10697,"c/o AGRONILO S.A.","Toro, Valle","Colombia", 
8932,10698,"c/o AGUSTIN GRAJALES Y CIA. LTDA.","La Union, Valle","Colombia", 
8932,10699,"c/o ALMACAES S.A.","Bogota","Colombia", 
8932,10700,"c/o ARMAGEDON S.A.","La Union, Valle","Colombia", 
8932,10701,"c/o C.A.D. S.A.","Bogota","Colombia", 
8932,10702,"c/o CASA GRAJALES S.A.","La Union, Valle","Colombia", 
8932,10703,"c/o CRETA S.A.","La Union, Valle","Colombia", 
8932,10704,"c/o FREXCO S.A.","La Union, Valle","Colombia", 
8932,10705,"c/o GAD S.A.","La Union, Valle","Colombia", 
8932,10706,"c/o G.L.G. S.A.","Bogota","Colombia", 
8932,10707,"c/o GRAJALES S.A.","La Union, Valle","Colombia", 
8932,10708,"c/o HEBRON S.A.","Tulua, Valle","Colombia", 
8932,10709,"c/o HOTEL LOS VINEDOS","La Union, Valle","Colombia", 
8932,10712,"c/o IBADAN LTDA.","Tulua, Valle","Colombia", 
8932,10713,"c/o ILOVIN S.A.","Bogota","Colombia", 
8932,10714,"c/o INDUSTRIAS DEL ESPIRITU SANTO S.A.","Malambo, Atlantico","Colombia", 
8932,10715,"c/o INTERNATIONAL FREEZE DRIED S.A.","Bogota","Colombia", 
8932,10716,"c/o INVERSIONES AGUILA LTDA.","La Union, Valle","Colombia", 
